ID,作物名称,种质名称,科名,属名,种名或亚种名,来源地,原产国,原产省,原产地,资源类型,主要特性,生育周期,海拔,经度,纬度,鉴定试验地点,土壤类型,生态系统类型,年均温度,年均降雨量,抗旱性鉴定结果,保存单位,保存资源类型,保存方式,实物状态,共享方式,获取途径,联系方式
YAAS0719,小麦,NP798,Gramineae(禾本科),Triticum L.（小麦属）,Triticum aestivum L.普通小麦）,昆明,中国,云南,云南,育成品种,抗逆（旱、病)高产,一年生,,,,云南昆明,红壤,,,,全生育期弱,云南省农业科学院生物技术与种质资源研究所,种子,库,好,公益共享,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0720,小麦,墨沙SARICA F70,Gramineae(禾本科),Triticum L.（小麦属）,Triticum aestivum L.普通小麦）,大理,中国,云南,云南,育成品种,抗逆（旱、病)高产,一年生,,,,云南昆明,红壤,,,,全生育期极弱,云南省农业科学院生物技术与种质资源研究所,种子,库,好,公益共享,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0721,小麦,南大2419,Gramineae(禾本科),Triticum L.（小麦属）,Triticum aestivum L.普通小麦）,昆明,中国,云南,云南,育成品种,抗逆（旱、病)高产,一年生,,,,云南昆明,红壤,,,,全生育期极弱,云南省农业科学院生物技术与种质资源研究所,种子,库,好,公益共享,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0722,小麦,云麦39,Gramineae(禾本科),Triticum L.（小麦属）,Triticum aestivum L.普通小麦）,昆明,中国,云南,云南,育成品种,抗逆（旱、病)高产,一年生,,,,云南昆明,红壤,,,,全生育期中抗,云南省农业科学院生物技术与种质资源研究所,种子,库,好,公益共享,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0723,小麦,楚麦3号,Gramineae(禾本科),Triticum L.（小麦属）,Triticum aestivum L.普通小麦）,楚雄,中国,云南,云南,育成品种,抗逆（旱、病)高产,一年生,,,,云南昆明,红壤,,,,全生育期中抗,云南省农业科学院生物技术与种质资源研究所,种子,库,好,公益共享,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0724,小麦,凤麦29,Gramineae(禾本科),Triticum L.（小麦属）,Triticum aestivum L.普通小麦）,楚雄,中国,云南,云南,育成品种,抗逆（旱、病)高产,一年生,,,,云南昆明,红壤,,,,全生育期极弱,云南省农业科学院生物技术与种质资源研究所,种子,库,好,公益共享,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0725,小麦,1257(内乡5号),Gramineae(禾本科),Triticum L.（小麦属）,Triticum aestivum L.普通小麦）,昆明,中国,云南,云南,育成品种,抗逆（旱、病)高产,一年生,,,,云南昆明,红壤,,,,全生育期极弱,云南省农业科学院生物技术与种质资源研究所,种子,库,好,公益共享,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0726,小麦,云麦42,Gramineae(禾本科),Triticum L.（小麦属）,Triticum aestivum L.普通小麦）,昆明,中国,云南,云南,育成品种,抗逆（旱、病)高产,一年生,,,,云南昆明,红壤,,,,全生育期中抗,云南省农业科学院生物技术与种质资源研究所,种子,库,好,公益共享,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0727,小麦,云选11-12,Gramineae(禾本科),Triticum L.（小麦属）,Triticum aestivum L.普通小麦）,昆明,中国,云南,云南,育成品种,高产综合性状好,一年生,,,,云南昆明,红壤,,,,全生育期极弱,云南省农业科学院生物技术与种质资源研究所,种子,库,好,公益共享,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0728,油菜,07116-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期极强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@163.com"
YAAS0729,油菜,07064-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@164.com"
YAAS0730,油菜,07015-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@165.com"
YAAS0731,油菜,072X-70,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@166.com"
YAAS0732,油菜,07604-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@167.com"
YAAS0733,油菜,07599-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@168.com"
YAAS0734,油菜,07597-3,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@169.com"
YAAS0735,油菜,07762-1-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@170.com"
YAAS0736,油菜,07636-1 8/2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@171.com"
YAAS0737,油菜,07659-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期中等,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@172.com"
YAAS0738,油菜,07721-2-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期中等,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@173.com"
YAAS0739,油菜,07359-3,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@174.com"
YAAS0740,油菜,07469-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@175.com"
YAAS0741,油菜,07496-3,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@176.com"
YAAS0742,油菜,07662-3  8/2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@177.com"
YAAS0743,油菜,07671-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@178.com"
YAAS0744,油菜,07682-2  11,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@179.com"
YAAS0745,油菜,07M798,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@180.com"
YAAS0746,油菜,07M012,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@181.com"
YAAS0747,油菜,07M797,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@182.com"
YAAS0748,油菜,07515-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@183.com"
YAAS0749,油菜,07671-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@184.com"
YAAS0750,油菜,07636-3,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@185.com"
YAAS0751,油菜,07786-3-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期中等,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@186.com"
YAAS0752,油菜,2007675,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期极强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@187.com"
YAAS0753,油菜,2007661,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@188.com"
YAAS0754,油菜,7655,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,全生育期强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@189.com"
